VendorNumber,VendorName,Brand,TotalSalesQuantity,TotalSalesDollars,TotalPurchaseDollars,FreightCost
653,STATE WINE & SPIRITS   ,3153,10732,193068.68,17873.73,93.65187321895993
653,STATE WINE & SPIRITS   ,4147,2058,82561.42,19189.59,100.54650315316509
653,STATE WINE & SPIRITS   ,4206,291,13132.09,11246.4,58.92706373933762
653,STATE WINE & SPIRITS   ,4272,4923,143328.77,15302.07,80.17730600314822
653,STATE WINE & SPIRITS   ,5431,276,5617.24,4093.44,21.448143387497705
653,STATE WINE & SPIRITS   ,6090,34,1004.66,431.67999999999995,2.261846891004878
653,STATE WINE & SPIRITS   ,6094,12,359.88,281.15999999999997,1.4731765934834407
653,STATE WINE & SPIRITS   ,6260,45,1479.55,5567.639999999999,29.172417587644553
653,STATE WINE & SPIRITS   ,6616,2,43.98,34.62,0.18139626428509287
653,STATE WINE & SPIRITS   ,8058,1,31.99,23.01,0.12056406820335029
653,STATE WINE & SPIRITS   ,8060,1,21.99,14.28,0.07482202928917175
653,STATE WINE & SPIRITS   ,9115,1478,21586.22,2049.2999999999997,10.737589959544794
653,STATE WINE & SPIRITS   ,9118,1245,18282.55,2753.1,14.425247117368261
653,STATE WINE & SPIRITS   ,9126,7,153.92999999999998,273.03,1.4305783373125043
653,STATE WINE & SPIRITS   ,9136,1135,16721.15,2345.77,12.290985409359974
653,STATE WINE & SPIRITS   ,9140,156,3430.4399999999996,847.0799999999999,4.438392476909776
653,STATE WINE & SPIRITS   ,9373,1,21.99,17.31,0.09069813214254643
653,STATE WINE & SPIRITS   ,9376,4,119.96,88.84,0.46548943151610783
653,STATE WINE & SPIRITS   ,11306,252,3959.48,1009.92,5.291615113425793
653,STATE WINE & SPIRITS   ,12697,52024,623767.76,42915.11,224.85963707059017
653,STATE WINE & SPIRITS   ,13301,7,114.92999999999999,246.48,1.2914659509240234
653,STATE WINE & SPIRITS   ,13303,45043,634653.57,47586.560000000005,249.3363435637906
653,STATE WINE & SPIRITS   ,13494,8,239.92,165.44,0.8668456950700684
653,STATE WINE & SPIRITS   ,14013,33,824.67,452.78999999999996,2.3724556471879605
653,STATE WINE & SPIRITS   ,14212,60,743.4,459.84000000000003,2.4093950944210607
653,STATE WINE & SPIRITS   ,14316,12,227.88,149.88,0.7853169292619792
653,STATE WINE & SPIRITS   ,14724,4113,70505.87,5234.88,27.42887567824226
653,STATE WINE & SPIRITS   ,15675,914,10960.86,2395.12,12.54956153999167
653,STATE WINE & SPIRITS   ,15677,12,143.88,95.28,0.4992326996269107
653,STATE WINE & SPIRITS   ,15908,108,970.92,283.40999999999997,1.4849657787705997
653,STATE WINE & SPIRITS   ,16520,4,17.96,142.56,0.7469627797944205
653,STATE WINE & SPIRITS   ,16583,221,4417.79,824.11,4.318037994222643
653,STATE WINE & SPIRITS   ,16584,7,275.93,650.5,3.4083844574654223
653,STATE WINE & SPIRITS   ,16585,9,269.90999999999997,253.54,1.3284577945361769
653,STATE WINE & SPIRITS   ,16587,119,2021.81,729.6,3.8228398157828933
653,STATE WINE & SPIRITS   ,16609,108,1290.92,640.8000000000001,3.357559969783002
653,STATE WINE & SPIRITS   ,16610,337491,3573926.09,100177.59999999999,524.8943502324182
653,STATE WINE & SPIRITS   ,16611,32,359.68,171.35999999999999,0.8978643514700609
653,STATE WINE & SPIRITS   ,16612,9,113.91,87.96000000000001,0.4608785501593521
653,STATE WINE & SPIRITS   ,16679,44,487.56,344.64,1.8057888077184983
653,STATE WINE & SPIRITS   ,16752,129,1489.71,479.4,2.511882411850766
653,STATE WINE & SPIRITS   ,16753,1931,22601.69,2887.7000000000003,15.130502379435665
653,STATE WINE & SPIRITS   ,16756,148,2958.52,733.15,3.8414405303470778
653,STATE WINE & SPIRITS   ,16757,1591,32112.089999999997,3680.88,19.286478373244154
653,STATE WINE & SPIRITS   ,16758,75237,1052565.6300000001,35166.15,184.2578925271294
653,STATE WINE & SPIRITS   ,16760,1,16.99,271.92,1.4247623392375062
653,STATE WINE & SPIRITS   ,16761,70704,989148.96,34909.159999999996,182.91135798181952
653,STATE WINE & SPIRITS   ,16762,184,2134.16,451.8,2.3672684056616107
653,STATE WINE & SPIRITS   ,16860,2165,43278.35,7416.99,38.86234194800378
653,STATE WINE & SPIRITS   ,17093,132,1846.68,331.2,1.735368074269866
653,STATE WINE & SPIRITS   ,17196,2,37.98,24.66,0.1292094707472672
653,STATE WINE & SPIRITS   ,17200,15637,165750.13,14320.179999999998,75.03255794021089
653,STATE WINE & SPIRITS   ,17697,8,271.92,273.71999999999997,1.4341936874672334
653,STATE WINE & SPIRITS   ,17702,3,32.97,171.35999999999999,0.8978643514700609
653,STATE WINE & SPIRITS   ,17759,1,15.99,11.03,0.05779320609660815
653,STATE WINE & SPIRITS   ,18150,7,174.92999999999998,197.28000000000003,1.0336757659781377
653,STATE WINE & SPIRITS   ,18157,56,535.4399999999999,289.44,1.5165607953401874
653,STATE WINE & SPIRITS   ,18158,12,131.88,87.36,0.4577347674161096
653,STATE WINE & SPIRITS   ,18159,3,26.97,172.32,0.9028944038592491
653,STATE WINE & SPIRITS   ,18515,1,11.99,194.39999999999998,1.0185856088105734
653,STATE WINE & SPIRITS   ,18721,12,167.88,112.68,0.5904023991809436
653,STATE WINE & SPIRITS   ,18732,24,299.76,101.28,0.5306705270593358
653,STATE WINE & SPIRITS   ,18774,300,7663.0,3618.2999999999997,18.95858183312396
653,STATE WINE & SPIRITS   ,18976,171,1793.29,772.8000000000001,4.049192173296354
653,STATE WINE & SPIRITS   ,19088,32,915.68,841.44,4.408840919123298
653,STATE WINE & SPIRITS   ,19091,408,4771.92,747.84,3.918410811177466
653,STATE WINE & SPIRITS   ,19258,32805,330415.95,18421.2,96.52041778303156
653,STATE WINE & SPIRITS   ,19259,48,503.52,359.04,1.8812395935563186
653,STATE WINE & SPIRITS   ,19260,68108,673931.92,34197.9,179.1846131252218
653,STATE WINE & SPIRITS   ,19276,7645,106953.55,10060.64,52.71411069662555
653,STATE WINE & SPIRITS   ,19652,99,1088.01,437.04,2.289931350177845
653,STATE WINE & SPIRITS   ,19653,155,1703.45,564.48,2.957670804842554
653,STATE WINE & SPIRITS   ,19654,4,51.96,1077.48,5.645605050314901
653,STATE WINE & SPIRITS   ,19655,12,131.88,88.56,0.4640223329025946
653,STATE WINE & SPIRITS   ,19656,71,638.29,224.58,1.1767178807956717
653,STATE WINE & SPIRITS   ,19657,172,2234.2799999999997,520.5600000000001,2.727545908037203
653,STATE WINE & SPIRITS   ,19732,108,1186.92,265.68,1.3920669987077838
653,STATE WINE & SPIRITS   ,19925,12,143.88,98.52000000000001,0.5162091264404204
653,STATE WINE & SPIRITS   ,19935,8692,69449.08,3655.7,19.154544290786077
653,STATE WINE & SPIRITS   ,19936,480,5431.2,881.01,4.616173391040141
653,STATE WINE & SPIRITS   ,19942,189,1488.61,443.07,2.321526366747432
653,STATE WINE & SPIRITS   ,19943,12,95.88,57.96,0.30368941299722657
653,STATE WINE & SPIRITS   ,19944,1260,12587.4,1115.1999999999998,5.843244192106746
653,STATE WINE & SPIRITS   ,19945,1,18.99,25.48,0.13350597382969864
653,STATE WINE & SPIRITS   ,19946,129,1911.71,865.97,4.537369236942862
653,STATE WINE & SPIRITS   ,20118,53,785.47,469.2,2.4584381052156434
653,STATE WINE & SPIRITS   ,20119,39,659.61,581.36,3.0461158926857768
653,STATE WINE & SPIRITS   ,20165,3,56.97,36.75,0.1925566930236038
653,STATE WINE & SPIRITS   ,20167,13865,188083.35,18007.78,94.35424668017937
653,STATE WINE & SPIRITS   ,20192,56,845.4399999999999,330.9,1.7337961828982444
653,STATE WINE & SPIRITS   ,20218,384,4812.16,925.12,4.847293819047519
653,STATE WINE & SPIRITS   ,20333,3,32.97,21.54,0.11286180048240614
653,STATE WINE & SPIRITS   ,20343,613,8853.87,3774.52,19.777118066706205
653,STATE WINE & SPIRITS   ,20345,82,1001.18,492.6,2.5810456322021014
653,STATE WINE & SPIRITS   ,20465,33,1814.67,723.5999999999999,3.7914019883504677
653,STATE WINE & SPIRITS   ,20466,5,299.95,122.43,0.6414888687586343
653,STATE WINE & SPIRITS   ,20471,27,215.23,183.6,0.9619975194322082
653,STATE WINE & SPIRITS   ,20472,96,767.04,347.76,1.8221364779833593
653,STATE WINE & SPIRITS   ,20473,60,479.4,196.92000000000002,1.031789496332192
653,STATE WINE & SPIRITS   ,20475,9498,94885.02,9213.75,48.27671375091781
653,STATE WINE & SPIRITS   ,20477,140,1398.6,430.98,2.2581791444710957
653,STATE WINE & SPIRITS   ,20491,63,755.37,524.16,2.7464086044966574
653,STATE WINE & SPIRITS   ,20492,518,6210.82,885.6,4.640223329025946
653,STATE WINE & SPIRITS   ,20532,109860,1404450.4,46538.64000000001,243.84562220995943
653,STATE WINE & SPIRITS   ,20533,660816,8584257.84,150898.95,790.6558583056908
653,STATE WINE & SPIRITS   ,20534,1200,9588.0,2181.96,11.432680324075715
653,STATE WINE & SPIRITS   ,20555,191,2601.09,837.4200000000001,4.3877775747435726
653,STATE WINE & SPIRITS   ,20557,26810,318968.9,20180.16,105.73673127312132
653,STATE WINE & SPIRITS   ,20567,252,3021.48,327.18,1.7143047298901413
653,STATE WINE & SPIRITS   ,20592,8,127.92,79.44,0.41623683520530846
653,STATE WINE & SPIRITS   ,20594,24,647.76,428.88,2.2471759048697466
653,STATE WINE & SPIRITS   ,20595,12,215.88,141.12,0.7394177012106385
653,STATE WINE & SPIRITS   ,20596,6,119.94,297.84000000000003,1.5605737537455824
653,STATE WINE & SPIRITS   ,20602,6,359.94,710.79,3.72428222678224
653,STATE WINE & SPIRITS   ,20605,12,167.88,57.900000000000006,0.30337503472290234
653,STATE WINE & SPIRITS   ,20661,13,779.87,287.52,1.506500690561811
653,STATE WINE & SPIRITS   ,20715,36,1655.6399999999999,907.8000000000001,4.7565432905259195
653,STATE WINE & SPIRITS   ,21057,84,713.16,281.28000000000003,1.4738053500320891
653,STATE WINE & SPIRITS   ,21100,66058,924151.42,53297.64000000001,279.26033481258634
653,STATE WINE & SPIRITS   ,21101,81087,1458755.13,67222.08,352.2193584481126
653,STATE WINE & SPIRITS   ,21300,9,89.91,34.0,0.17814768878374226
653,STATE WINE & SPIRITS   ,21528,1691,30364.09,4947.88,25.92509959939126
653,STATE WINE & SPIRITS   ,21684,5981,72963.19,7682.499999999999,40.25351820826764
653,STATE WINE & SPIRITS   ,21685,924,13020.76,3155.04,16.531267177066418
653,STATE WINE & SPIRITS   ,21686,19,269.81,108.96000000000001,0.57091094617284
653,STATE WINE & SPIRITS   ,21992,351,2548.4900000000002,836.3399999999999,4.3821187658057354
653,STATE WINE & SPIRITS   ,22500,24,479.76,273.8,1.4346128584996658
653,STATE WINE & SPIRITS   ,23214,11,142.89000000000001,86.16,0.45144720192962456
653,STATE WINE & SPIRITS   ,23253,24549,490734.50999999995,33380.78,174.9032001999579
653,STATE WINE & SPIRITS   ,23255,17400,208626.0,12838.98,67.27160627472622
653,STATE WINE & SPIRITS   ,23256,2495,34905.05,4150.38,21.746488369831418
653,STATE WINE & SPIRITS   ,23257,166,2322.34,205.26,1.0754880764632628
653,STATE WINE & SPIRITS   ,23259,456,4099.44,428.40000000000003,2.2446608786751527
653,STATE WINE & SPIRITS   ,23260,98,680.42,374.3299999999999,1.9613536571299481
653,STATE WINE & SPIRITS   ,23784,241,4635.59,562.5600000000001,2.9476107000641782
653,STATE WINE & SPIRITS   ,23795,1352,21618.48,4579.200000000001,23.993349896426846
653,STATE WINE & SPIRITS   ,23796,1285,16692.15,4163.64,21.815965968457082
653,STATE WINE & SPIRITS   ,23797,1757,22823.43,4490.72,23.52974673455668
653,STATE WINE & SPIRITS   ,23798,348,5564.52,2335.5,12.237174328071475
653,STATE WINE & SPIRITS   ,23799,547,9098.53,2132.0,11.170908014321721
653,STATE WINE & SPIRITS   ,23800,271,3791.29,2410.3999999999996,12.629623207186246
653,STATE WINE & SPIRITS   ,23801,610,9753.9,4370.6,22.90036142935953
653,STATE WINE & SPIRITS   ,23805,21,419.78999999999996,187.88,0.9844231696673382
653,STATE WINE & SPIRITS   ,23939,2,21.98,267.48,1.4014983469375115
653,STATE WINE & SPIRITS   ,24370,12,215.88,124.56,0.6526492974971453
653,STATE WINE & SPIRITS   ,24371,5,79.95,62.699999999999996,0.32852529666884234
653,STATE WINE & SPIRITS   ,24438,1,11.99,8.1,0.04244106703377389
653,STATE WINE & SPIRITS   ,24439,870,13101.3,8873.15,46.49209308033714
653,STATE WINE & SPIRITS   ,24441,204,1425.96,1151.98,6.035958074267513
653,STATE WINE & SPIRITS   ,24442,147,1027.53,1407.12,7.372799289452336
653,STATE WINE & SPIRITS   ,24535,23782,247134.18,21478.5,112.53956275122378
653,STATE WINE & SPIRITS   ,24563,10,129.9,101.88,0.5338143098025784
653,STATE WINE & SPIRITS   ,24774,613,7962.87,3092.2200000000003,16.20211312384893
653,STATE WINE & SPIRITS   ,24775,815,10586.85,3613.4000000000005,18.932907607387484
653,STATE WINE & SPIRITS   ,24776,2,51.98,215.04000000000002,1.1267317351781159
653,STATE WINE & SPIRITS   ,24777,229,2974.71,1342.3,7.0331659604240375
653,STATE WINE & SPIRITS   ,24782,812,12983.88,3679.1999999999994,19.277675781563072
653,STATE WINE & SPIRITS   ,25539,64257,641927.43,39392.04,206.40002595519786
653,STATE WINE & SPIRITS   ,25540,33653,470805.47000000003,39255.299999999996,205.68355786801288
653,STATE WINE & SPIRITS   ,25542,6,119.94,337.75,1.7696877025502633
653,STATE WINE & SPIRITS   ,25785,1,16.99,150.28,0.787412784424141
653,STATE WINE & SPIRITS   ,26445,86,1117.1399999999999,670.8,3.5147491069451267
653,STATE WINE & SPIRITS   ,26629,12,119.88,81.6,0.42755445308098144
653,STATE WINE & SPIRITS   ,26833,4545,90854.55,4263.28,22.338043489351552
653,STATE WINE & SPIRITS   ,32823,4,107.96,36.72,0.19239950388644167
653,STATE WINE & SPIRITS   ,35075,698,9118.02,2925.88,15.330551754663997
653,STATE WINE & SPIRITS   ,36419,1785,20292.15,3160.52,16.559980392788034
653,STATE WINE & SPIRITS   ,36435,300,2847.0,758.03,3.971802721433534
653,STATE WINE & SPIRITS   ,38771,6606,101671.94,13087.2,68.57218919560565
653,STATE WINE & SPIRITS   ,38772,23005,394269.94999999995,42393.280000000006,222.12543682241315
653,STATE WINE & SPIRITS   ,38966,1,14.99,9.73,0.05098167681958272
653,STATE WINE & SPIRITS   ,38968,12,191.88,127.08,0.6658531850187638
653,STATE WINE & SPIRITS   ,40559,35541,430100.59,26577.480000000003,139.25637163812164
653,STATE WINE & SPIRITS   ,40560,126,1408.74,382.86,2.006047768463046
653,STATE WINE & SPIRITS   ,40561,5497,61586.03,7210.72,37.78156183725606
653,STATE WINE & SPIRITS   ,41132,111,1348.8899999999999,695.64,3.644901712515367
653,STATE WINE & SPIRITS   ,41133,13,155.87,278.64,1.459972705961822
653,STATE WINE & SPIRITS   ,41405,18653,284168.47000000003,22314.600000000002,116.92042400393224
653,STATE WINE & SPIRITS   ,41411,38,457.62,329.3,1.725412762249598
653,STATE WINE & SPIRITS   ,41416,4475,58842.25,6673.139999999999,34.96483729206888
653,STATE WINE & SPIRITS   ,41417,32,535.68,124.56,0.6526492974971453
653,STATE WINE & SPIRITS   ,41418,36,467.64,206.39999999999998,1.0814612636754237
653,STATE WINE & SPIRITS   ,41948,6,131.94,89.76,0.47030989838907966
653,STATE WINE & SPIRITS   ,42952,4,119.96,118.38,0.6202683352417474
653,STATE WINE & SPIRITS   ,42953,4889,112355.10999999999,10253.4,53.72410329927126
653,STATE WINE & SPIRITS   ,44266,25763,234335.37,20404.96,106.91460187425616
653,STATE WINE & SPIRITS   ,44394,108,1474.92,810.6000000000001,4.247250486120633
653,STATE WINE & SPIRITS   ,46117,108,970.92,217.07999999999998,1.1374205965051403
653,STATE WINE & SPIRITS   ,46118,7,125.93,82.88,0.43426118959989884
660,SAZERAC NORTH AMERICA INC. ,104,483,4245.57,982.2599999999999,4.978610015713638
660,SAZERAC NORTH AMERICA INC. ,106,14752,66236.48,3192.6,16.181775025112866
660,SAZERAC NORTH AMERICA INC. ,107,166,1054.94,255.50000000000003,1.2950083063698359
660,SAZERAC NORTH AMERICA INC. ,108,150,973.5,395.90999999999997,2.006679994422237
660,SAZERAC NORTH AMERICA INC. ,109,3658,23470.920000000002,2202.75,11.164694899632703
660,SAZERAC NORTH AMERICA INC. ,110,66,428.34000000000003,183.92,0.9322032395598442
660,SAZERAC NORTH AMERICA INC. ,111,654,4244.46,925.9000000000001,4.692947909463135
660,SAZERAC NORTH AMERICA INC. ,112,1062,6892.38,1076.3000000000002,5.455254168868315
660,SAZERAC NORTH AMERICA INC. ,113,530,3439.7000000000003,803.4399999999999,4.0722562570245815
660,SAZERAC NORTH AMERICA INC. ,114,2817,18282.33,1665.8600000000001,8.44345415753133
660,SAZERAC NORTH AMERICA INC. ,430,56,156.24,47.76,0.2420727855664319
660,SAZERAC NORTH AMERICA INC. ,510,38,379.62,214.2,1.0856781965730677
660,SAZERAC NORTH AMERICA INC. ,735,552,7998.48,1167.48,5.917402338632703
660,SAZERAC NORTH AMERICA INC. ,756,46100,322239.0,13969.439999999999,70.80446510894339
660,SAZERAC NORTH AMERICA INC. ,775,117479,738942.91,11199.36,56.76424354609035
660,SAZERAC NORTH AMERICA INC. ,861,13777,89412.73,4716.7,23.906714984949524
660,SAZERAC NORTH AMERICA INC. ,862,61,487.39,235.95,1.1959186296984843
660,SAZERAC NORTH AMERICA INC. ,863,537,4757.63,483.89000000000004,2.4526088820716234
660,SAZERAC NORTH AMERICA INC. ,864,243,1941.57,689.04,3.492416921413196
660,SAZERAC NORTH AMERICA INC. ,865,8491,67843.09,2425.5,12.293708990606797
660,SAZERAC NORTH AMERICA INC. ,897,59246,402280.34,7414.44,37.580279401490266
660,SAZERAC NORTH AMERICA INC. ,1028,3363,32175.87,9096.03,46.10346146766817
660,SAZERAC NORTH AMERICA INC. ,1034,7274,36297.26,9406.89,47.679063354627566
660,SAZERAC NORTH AMERICA INC. ,1282,44261,1264927.39,63579.99999999999,322.256861522482
660,SAZERAC NORTH AMERICA INC. ,1479,308640,4345349.6,86972.26000000001,440.8211315998318
660,SAZERAC NORTH AMERICA INC. ,1637,687346,8029762.54,119015.07,603.2309363334147
660,SAZERAC NORTH AMERICA INC. ,1696,18,224.82,164.16,0.8320491724996957
660,SAZERAC NORTH AMERICA INC. ,1774,6,74.94,55.5,0.2813031741820974
660,SAZERAC NORTH AMERICA INC. ,1864,175,6998.25,5383.0,27.28387363283298
660,SAZERAC NORTH AMERICA INC. ,1888,218,1741.82,325.74,1.6510215487941695
660,SAZERAC NORTH AMERICA INC. ,1889,18398,147000.02,6512.0,33.00623910403276
660,SAZERAC NORTH AMERICA INC. ,1980,85,3852.15,2699.73,13.683650782606014
660,SAZERAC NORTH AMERICA INC. ,2011,74,2967.26,1920.8899999999999,9.736080256840522
660,SAZERAC NORTH AMERICA INC. ,2127,7765575,80993898.25,624717.53,3166.396831643237
660,SAZERAC NORTH AMERICA INC. ,2149,107700,805994.0,43889.46,222.45485425474226
660,SAZERAC NORTH AMERICA INC. ,2713,234971,3585518.29,79362.73,402.25203352714885
660,SAZERAC NORTH AMERICA INC. ,2783,296613,4454772.37,92461.46,468.64328265785645
660,SAZERAC NORTH AMERICA INC. ,2784,142,1390.1799999999998,710.5,3.6011874820969405
660,SAZERAC NORTH AMERICA INC. ,2950,104,3702.96,2491.11,12.626254959220985
660,SAZERAC NORTH AMERICA INC. ,3216,866781,9163376.19,129984.0,658.8272395114549
660,SAZERAC NORTH AMERICA INC. ,3684,4946658,50241138.92,402055.68,2037.829531206155
660,SAZERAC NORTH AMERICA INC. ,3687,1020011,5384110.89,97017.59999999999,491.73619516268553
660,SAZERAC NORTH AMERICA INC. ,3842,808202,4679489.58,61525.84999999999,311.84534953606476
660,SAZERAC NORTH AMERICA INC. ,3868,41788,271204.12,8385.66,42.50293289390714
