VendorNumber,VendorName,Brand,TotalSalesQuantity,TotalSalesDollars,TotalPurchaseQuantity,TotalPurchaseDollars,FreightCost,GrossProfit,ProfitMargin
12546,JIM BEAM BRANDS COMPANY    ,1258,20565,480299.35,3506,59707.18000000001,305.6041487773387,420286.56585122267,87.5051290099024
12546,JIM BEAM BRANDS COMPANY    ,1261,73312,72578.88,23774,17592.76,90.04646416802822,54896.07353583198,75.63642968289395
12546,JIM BEAM BRANDS COMPANY    ,1273,21619,654091.8099999999,2491,57766.29000000001,295.66993255207984,596029.8500674479,91.12327061050465
12546,JIM BEAM BRANDS COMPANY    ,1278,195623,6896917.7700000005,8275,221025.25,1131.2916366934173,6674761.228363307,96.77890111140628
12546,JIM BEAM BRANDS COMPANY    ,1297,67160,67148.4,19801,31483.59,161.14503686834198,35503.664963131654,52.873434010537345
12546,JIM BEAM BRANDS COMPANY    ,1309,1787,109634.13,1176,52261.439999999995,267.4940080083828,57105.195991991626,52.08706083770777
12546,JIM BEAM BRANDS COMPANY    ,1340,2793,50250.07,542,7615.1,38.976989925739446,42595.993010074264,84.7680272088661
12546,JIM BEAM BRANDS COMPANY    ,1345,658565,25266434.35,12761,363050.45,1858.2308482075312,24901525.669151794,98.55575711319865
12546,JIM BEAM BRANDS COMPANY    ,1346,1291177,39908602.23,25540,575927.0,2947.8143263990414,39329727.4156736,98.54949864946349
12546,JIM BEAM BRANDS COMPANY    ,1347,7299,291887.01,916,28615.84,146.46679720510195,263124.7032027949,90.14608193862237
12546,JIM BEAM BRANDS COMPANY    ,1348,187815,3288661.8499999996,10660,126214.4,646.0134991376669,3161801.4365008622,96.14249140576318
12546,JIM BEAM BRANDS COMPANY    ,1355,228076,875604.74,21305,55179.95,282.4320567363273,820142.3579432637,93.66581980166801
12546,JIM BEAM BRANDS COMPANY    ,1358,107732,6703835.68,5105,218749.25000000003,1119.6421995132118,6483966.787800486,96.72025236454611
12546,JIM BEAM BRANDS COMPANY    ,1359,63030,1868705.7,5705,124768.35,638.612063006544,1743298.7379369934,93.28910046868232
12546,JIM BEAM BRANDS COMPANY    ,1366,797086,1028240.9400000001,54506,50690.58,259.45374663364754,977290.9062533665,95.0449323923405
12546,JIM BEAM BRANDS COMPANY    ,1373,168957,2568017.43,11752,121750.71999999999,623.1666802657251,2445643.5433197343,95.23469407759177
12546,JIM BEAM BRANDS COMPANY    ,1375,878560,13543151.9,25183,289604.5,1482.3064278799764,13252065.093572121,97.85067162668477
12546,JIM BEAM BRANDS COMPANY    ,1376,10082676,229483296.24,108866,1773427.14,9077.077355492758,227700792.02264452,99.22325317504098
12546,JIM BEAM BRANDS COMPANY    ,1377,68451,1678862.49,4370,83860.3,429.2290407571125,1594572.960959243,94.97936671151923
12546,JIM BEAM BRANDS COMPANY    ,1378,348253,3304920.97,22305,157919.4,808.2917969401344,3146193.2782030604,95.19723184796943
12546,JIM BEAM BRANDS COMPANY    ,1379,277262,4286911.88,13678,156065.98,798.8052855787387,4130047.0947144213,96.34084418629153
12546,JIM BEAM BRANDS COMPANY    ,1382,97753,3994008.47,5382,153709.91999999998,786.7460707444701,3839511.803929256,96.13178922300222
12546,JIM BEAM BRANDS COMPANY    ,1385,1973024,54387882.76,41048,839431.6,4296.531498804657,53544154.62850119,98.4486836245824
12546,JIM BEAM BRANDS COMPANY    ,1388,155405,3867576.9499999997,6995,134443.9,688.1352228962352,3732444.9147771033,96.50602852975177
12546,JIM BEAM BRANDS COMPANY    ,1389,250154,747960.4600000001,30004,65408.72000000001,334.7868078548558,682216.9531921452,91.21029648975632
12546,JIM BEAM BRANDS COMPANY    ,1390,3984,147162.16,456,12339.359999999999,63.157556750413285,134759.6424432496,91.57221016819108
12546,JIM BEAM BRANDS COMPANY    ,1392,415,6532.849999999999,165,1749.0,8.95204992450766,4774.897950075492,73.09057991650647
12546,JIM BEAM BRANDS COMPANY    ,1393,166,828.34,62,194.68,0.9964465862224994,632.6635534137775,76.37727906581567
12546,JIM BEAM BRANDS COMPANY    ,1394,140017,2374644.8299999996,8682,110087.76,563.4711970252815,2263993.5988029744,95.3403039562331
12546,JIM BEAM BRANDS COMPANY    ,1395,125058,1047420.42,9066,53308.08,272.8511112290728,993839.488888771,94.88448667907114
12546,JIM BEAM BRANDS COMPANY    ,1396,981093,14659945.07,18373,191814.12,981.7779179333922,14467149.172082068,98.68487980686594
12546,JIM BEAM BRANDS COMPANY    ,1397,86708,1296920.42,8484,91287.84,467.24602697568173,1205165.3339730243,92.9251568090064
12546,JIM BEAM BRANDS COMPANY    ,1399,723,27301.77,202,5617.62,28.753124469361193,21655.39687553064,79.3186554407668
12546,JIM BEAM BRANDS COMPANY    ,1415,201115,2798510.85,10058,104502.62000000001,534.8843175996872,2693473.3456824003,96.24666438875519
12546,JIM BEAM BRANDS COMPANY    ,1416,13,363.87,5,99.14999999999999,0.5074875643310088,264.212512435669,72.61178784611785
12546,JIM BEAM BRANDS COMPANY    ,1468,45378,1927887.22,4646,146302.53999999998,748.8322711047906,1780835.8477288953,92.37240795283114
12546,JIM BEAM BRANDS COMPANY    ,1476,77368,1758802.32,11569,185682.45,950.3936892538007,1572169.4763107463,89.3886401236238
12546,JIM BEAM BRANDS COMPANY    ,1483,40961,122473.39,7092,16949.88,86.75595881899022,105436.754041181,86.08952037759468
12546,JIM BEAM BRANDS COMPANY    ,1484,3643,206020.57,1077,50425.14,258.0951233449332,155337.33487665505,75.39894432709076
12546,JIM BEAM BRANDS COMPANY    ,1494,119,10232.81,119,7871.85,40.29113447583512,2320.668865524164,22.678705707661575
12546,JIM BEAM BRANDS COMPANY    ,1515,68445,1056972.55,5180,52525.200000000004,268.84403241552303,1004178.5059675846,95.00516413293651
12546,JIM BEAM BRANDS COMPANY    ,1520,94219,375933.81,11162,33709.24,172.5367635204177,342052.03323647956,90.98730258831456
12546,JIM BEAM BRANDS COMPANY    ,1663,72511,71785.89,23625,17482.5,89.48211138090633,54213.90788861909,75.5216768763598
12546,JIM BEAM BRANDS COMPANY    ,1698,715,92942.85,457,43680.06,223.5712280305832,49039.21877196943,52.762766336484646
12546,JIM BEAM BRANDS COMPANY    ,1737,1005630,51498863.7,17537,601519.1,3078.80446754998,50894265.79553245,98.82599758319026
12546,JIM BEAM BRANDS COMPANY    ,1812,212,63597.880000000005,168,37894.08,193.95637278632776,25509.843627213675,40.11115406238962
12546,JIM BEAM BRANDS COMPANY    ,1832,840,108351.6,345,32481.750000000004,166.2540009350353,75703.59599906497,69.86846156315639
12546,JIM BEAM BRANDS COMPANY    ,1836,9167,288048.33,1269,27575.37,141.1412744006694,260331.81872559935,90.37782608411558
12546,JIM BEAM BRANDS COMPANY    ,1878,8,127.91999999999999,5,53.25,0.2725538356089382,74.39744616439106,58.1593544124383
12546,JIM BEAM BRANDS COMPANY    ,1932,50203,49700.97,17841,12667.109999999999,64.83510641465422,36969.024893585345,74.38290418393312
12546,JIM BEAM BRANDS COMPANY    ,1962,279054,4262399.46,15244,167988.88,859.8312410075051,4093550.7487589926,96.03864647540549
12546,JIM BEAM BRANDS COMPANY    ,1964,9531,289794.69,1439,33197.73,169.91866000018624,256427.0413399998,88.48576257211607
12546,JIM BEAM BRANDS COMPANY    ,1993,24949,499835.50999999995,3381,58017.96000000001,296.9580757221775,441520.5919242778,88.33317823383092
12546,JIM BEAM BRANDS COMPANY    ,1994,2,1999.98,24,18604.56,95.22524296369254,-16699.805242963695,-834.9986121343062
12546,JIM BEAM BRANDS COMPANY    ,2036,13,483.87,5,145.65,0.7454923221867015,337.47450767781334,69.74487107649024
12546,JIM BEAM BRANDS COMPANY    ,2037,75962,75202.38,23706,17305.38,88.57554358066116,57808.424456419336,76.87047199359826
12546,JIM BEAM BRANDS COMPANY    ,2075,52,10399.48,54,7769.5199999999995,39.767370457095915,2590.1926295429043,24.906943708174875
12546,JIM BEAM BRANDS COMPANY    ,2120,8800958,144093154.42,97473,1190145.33,6091.618302789963,142896917.47169718,99.16981694715625
12546,JIM BEAM BRANDS COMPANY    ,2121,141914,1480869.86,9318,72680.4,372.0060430721478,1407817.453956928,95.0669259996235
12546,JIM BEAM BRANDS COMPANY    ,2122,245445,2560171.55,13195,102921.0,526.7889824358222,2456723.761017564,95.95934151434362
12546,JIM BEAM BRANDS COMPANY    ,2155,52901,1932613.99,2910,69985.5,358.2125157184853,1862270.2774842815,96.3601778275589
12546,JIM BEAM BRANDS COMPANY    ,2156,2791,101636.09000000001,655,17632.600000000002,90.25038050250073,83913.2396194975,82.56244373381296
12546,JIM BEAM BRANDS COMPANY    ,2159,10677,452223.23000000004,1410,43047.3,220.33252070626565,408955.59747929376,90.4322401746796
12546,JIM BEAM BRANDS COMPANY    ,2161,18234,383097.66,2957,45123.82,230.9609430671797,337742.8790569328,88.16103942188862
12546,JIM BEAM BRANDS COMPANY    ,2173,2529,45852.71,1114,17133.32,87.6948747927762,28631.695125207225,62.442754474505925
12546,JIM BEAM BRANDS COMPANY    ,2182,11916,239990.84,2306,32676.02,167.24834898468313,207147.5716510153,86.31478253545649
12546,JIM BEAM BRANDS COMPANY    ,2183,25016,504125.83999999997,3207,46854.27,239.8180470076395,457031.7519529923,90.6582673788339
12546,JIM BEAM BRANDS COMPANY    ,2195,13,220.87,13,173.94,0.890291345836971,46.039708654163036,20.844708948323916
12546,JIM BEAM BRANDS COMPANY    ,2204,7,3009.9300000000003,85,27073.35,138.57174432456802,-24201.991744324565,-804.0715812103458
12546,JIM BEAM BRANDS COMPANY    ,2226,27415,1034062.8500000001,2967,81889.20000000001,419.1401982149759,951754.5098017851,92.0402961775278
12546,JIM BEAM BRANDS COMPANY    ,2254,36793,492199.07,5129,52879.99,270.65998312605245,439048.420016874,89.20139162734988
12546,JIM BEAM BRANDS COMPANY    ,2270,2740,210683.59999999998,687,37331.58,191.0772829735573,173160.9427170264,82.19004360900726
12546,JIM BEAM BRANDS COMPANY    ,2277,1829,23994.71,4244,72275.32,369.9326889364019,-48650.54268893641,-202.7552851813438
12546,JIM BEAM BRANDS COMPANY    ,2290,11350,284326.5,3195,57637.799999999996,295.0122716631147,226393.6877283369,79.62454703600856
12546,JIM BEAM BRANDS COMPANY    ,2339,180,3958.2,41,648.62,3.319884861082995,3306.2601151389167,83.5293849512131
12546,JIM BEAM BRANDS COMPANY    ,2373,186816,2847741.34,11939,122852.30999999998,628.8050385712359,2724260.2249614284,95.66389287874821
12546,JIM BEAM BRANDS COMPANY    ,2386,14,321.85999999999996,14,190.26,0.973823338271485,130.6261766617285,40.584781166261266
12546,JIM BEAM BRANDS COMPANY    ,2396,1,29.99,1,20.15,0.10313539507080009,9.736864604929199,32.467037695662555
12546,JIM BEAM BRANDS COMPANY    ,2429,399,9971.01,585,11512.8,58.92690701593584,-1600.7169070159348,-16.053708771889053
12546,JIM BEAM BRANDS COMPANY    ,2464,20583,323407.17,2251,24986.1,127.88840172598103,298293.18159827404,92.23456041443795
12546,JIM BEAM BRANDS COMPANY    ,2505,7,188.92999999999998,7,117.46000000000001,0.6012051367253687,70.8687948632746,37.510609677274445
12546,JIM BEAM BRANDS COMPANY    ,2563,761,36127.39,477,16508.97,84.49921306014822,19533.92078693985,54.06955992929422
12546,JIM BEAM BRANDS COMPANY    ,2564,1709,102618.91,651,31039.679999999997,158.87293596383185,71420.35706403617,69.59765706343613
12546,JIM BEAM BRANDS COMPANY    ,2638,196,25478.04,101,9633.38,49.30731772541658,15795.352682274584,61.99594899087443
12546,JIM BEAM BRANDS COMPANY    ,2639,1934,139524.66,500,26184.999999999996,134.0248297731464,113205.63517022686,81.13665008768118
12546,JIM BEAM BRANDS COMPANY    ,2661,2119,149623.81,746,35800.54,183.24083556565662,113640.02916443434,75.95049822914838
12546,JIM BEAM BRANDS COMPANY    ,2696,54544,1995807.56,3439,86628.41,443.39728484889577,1908735.7527151513,95.63726438210061
12546,JIM BEAM BRANDS COMPANY    ,2746,706,52222.939999999995,387,19899.54,101.85344514278854,32221.546554857207,61.699985781836894
12546,JIM BEAM BRANDS COMPANY    ,2765,32,2859.68,18,1082.52,5.5407507628805215,1771.6192492371192,61.951660648643184
12546,JIM BEAM BRANDS COMPANY    ,2769,14978,864666.22,1435,55103.99999999999,282.0433156318296,809280.1766843682,93.59451751039472
12546,JIM BEAM BRANDS COMPANY    ,2788,180714,8116762.86,7861,245577.63999999998,1256.9601450101597,7869928.25985499,96.9589526711267
12546,JIM BEAM BRANDS COMPANY    ,2792,72299,71576.01,23423,18269.940000000002,93.51253001587165,53212.55746998412,74.344123778322
12546,JIM BEAM BRANDS COMPANY    ,2800,4762,389634.38,800,47752.0,244.4129719811834,341637.96702801884,87.68167917523573
12546,JIM BEAM BRANDS COMPANY    ,2816,5197,242096.03,797,27584.17,141.18631616129585,214370.6736838387,88.54778563854958
12546,JIM BEAM BRANDS COMPANY    ,2821,7507,286253.93,976,27347.52,139.97505108717652,258766.43494891282,90.39751347655309
12546,JIM BEAM BRANDS COMPANY    ,2826,14857,567534.43,1576,46633.84,238.6898020877657,520661.9001979123,91.74102445166406
12546,JIM BEAM BRANDS COMPANY    ,2839,5438,200678.62,872,23544.0,120.50718320332095,177014.11281679667,88.20775866248067
12546,JIM BEAM BRANDS COMPANY    ,2842,41,18499.59,98,29472.52,150.85161260208722,-11123.781612602088,-60.12988186550128
12546,JIM BEAM BRANDS COMPANY    ,2899,20710,1027170.9,1946,73656.1,377.0000482816059,953137.7999517184,92.79252361527361
12546,JIM BEAM BRANDS COMPANY    ,2926,38448,1087889.52,2427,53078.49,271.6759819310924,1034539.354018069,95.09599412429941
12546,JIM BEAM BRANDS COMPANY    ,2940,197,17568.03,216,14178.240000000002,72.5696468391375,3317.2203531608598,18.882141897303566
12546,JIM BEAM BRANDS COMPANY    ,2953,2,1999.98,3,2238.7799999999997,11.458931006283166,-250.2589310062829,-12.513071681030956
12546,JIM BEAM BRANDS COMPANY    ,2955,16,2079.84,24,2244.48,11.488105783052575,-176.12810578305243,-8.46834880486251
12546,JIM BEAM BRANDS COMPANY    ,2969,4,4799.96,9,7883.19,40.34917692646057,-3123.57917692646,-65.07510847853858
12546,JIM BEAM BRANDS COMPANY    ,2979,15437,707705.63,1680,59522.399999999994,304.65837417182087,647878.5716258282,91.54633567431534
12546,JIM BEAM BRANDS COMPANY    ,2986,35182,2408604.1799999997,1659,86201.64,441.2129130099694,2321961.32708699,96.40277744128926
12546,JIM BEAM BRANDS COMPANY    ,2988,3402,88265.98,708,13105.08,67.07680413074148,75093.82319586925,85.0767455319357
12546,JIM BEAM BRANDS COMPANY    ,2995,6,143.94,6,105.06,0.5377372012971839,38.34226279870281,26.637670417328618
12546,JIM BEAM BRANDS COMPANY    ,2997,226,20049.739999999998,139,8788.97,44.98530487421388,11215.784695125785,55.93980119006923
12546,JIM BEAM BRANDS COMPANY    ,3008,36,563.14,17,192.27,0.9841112858691182,369.8858887141309,65.68275894344761
12546,JIM BEAM BRANDS COMPANY    ,3012,680347,673543.53,55458,41038.92,210.05286488729325,632294.5571351127,93.87582672423751
12546,JIM BEAM BRANDS COMPANY    ,3020,131999,1420559.01,9325,74506.75,381.3539998357983,1345670.906000164,94.72826517781645
12546,JIM BEAM BRANDS COMPANY    ,3045,117163,1310792.37,8664,67579.2,345.89615337809494,1242867.273846622,94.81801254661117
12546,JIM BEAM BRANDS COMPANY    ,3068,6,77.94,6,44.46,0.2275632588013783,33.25243674119862,42.6641477305602
12546,JIM BEAM BRANDS COMPANY    ,3075,8,119.92,36,408.96,2.0932134574766454,-291.1332134574766,-242.77285978775566
12546,JIM BEAM BRANDS COMPANY    ,3121,192,1825.08,26,180.18,0.9222300488266383,1643.9777699511733,90.0770251140319
12546,JIM BEAM BRANDS COMPANY    ,3125,219,2081.31,71,499.13,2.5547379524411142,1579.6252620475586,75.89572250397867
12546,JIM BEAM BRANDS COMPANY    ,3131,28,363.72,12,111.35999999999999,0.5699830072002132,251.79001699279982,69.22633261651815
12546,JIM BEAM BRANDS COMPANY    ,3158,332803,5597485.97,11226,143356.02,733.750856500125,5453396.1991435,97.42581273756191
12546,JIM BEAM BRANDS COMPANY    ,3170,3,28.47,3,21.09,0.10794667404680763,7.272053325953191,25.54286380735227
12546,JIM BEAM BRANDS COMPANY    ,3197,19820,384314.8,1798,27545.36,140.98767176016943,356628.45232823986,92.79591947232838
12546,JIM BEAM BRANDS COMPANY    ,3221,128146,1371175.54,9377,74359.61,380.60088112459636,1296435.3291188753,94.54918727028016
12546,JIM BEAM BRANDS COMPANY    ,3231,49521,548788.79,4825,37345.5,191.1485308494573,511252.1414691506,93.16009196710279
12546,JIM BEAM BRANDS COMPANY    ,3236,1488,14121.12,308,2088.2400000000002,10.68840979665745,12022.191590203343,85.13624691386619
12546,JIM BEAM BRANDS COMPANY    ,3250,9,85.41,2,14.82,0.07585441960045942,70.51414558039954,82.55958972064109
12546,JIM BEAM BRANDS COMPANY    ,3253,3125928,38617425.22,37423,339800.84,1739.2304654486218,38275885.149534546,99.11558041863296
12546,JIM BEAM BRANDS COMPANY    ,3257,256139,1599951.61,12991,58459.5,299.2180460616098,1541192.8919539384,96.32746905101325
12546,JIM BEAM BRANDS COMPANY    ,3268,9250,92774.0,1540,11750.2,60.14201087647222,80963.65798912353,87.26977169155532
12546,JIM BEAM BRANDS COMPANY    ,3310,675453,4049865.47,29360,127422.4,652.1965044600256,3921790.87349554,96.83755923614765
12546,JIM BEAM BRANDS COMPANY    ,3325,57934,647869.66,5612,41528.8,212.56025780725773,606128.2997421927,93.55713612861462
12546,JIM BEAM BRANDS COMPANY    ,3333,1,12.99,1,9.77,0.05000659105914228,3.1699934089408583,24.403336481453874
12546,JIM BEAM BRANDS COMPANY    ,3351,946903,15902743.969999999,19227,255142.29,1305.91567634832,15646295.764323652,98.38739650113132
12546,JIM BEAM BRANDS COMPANY    ,3361,1212,15743.880000000001,140,1377.6,7.051082890795741,14359.228917109205,91.20514712452841
12546,JIM BEAM BRANDS COMPANY    ,3367,64996,695576.04,5567,42142.19,215.6998220743782,653218.1501779257,93.91038687559244
12546,JIM BEAM BRANDS COMPANY    ,3368,142374,2396145.26,6219,75996.18000000001,388.97747137328224,2319760.102528626,96.81216499072457
12546,JIM BEAM BRANDS COMPANY    ,3385,113995,1917634.0499999998,5554,72035.38,368.7045843858666,1845229.965415614,96.224301264134
12546,JIM BEAM BRANDS COMPANY    ,3402,4105,53323.950000000004,202,2082.62,10.65964449043919,51230.67035550956,96.0744100080912
