VendorNumber,VendorName,Brand,TotalSalesDollars,TotalSalesQuantity,TotalPurchaseDollars,TotalPurchaseQuantity,FreightCost,GrossProfit,CurrentMargin,TargetMargin,RequiredSalesDollars,UpsideDollars,NeededPriceDeltaPerUnit
9625,WESTERN SPIRITS BEVERAGE CO,2838,800492.7100000001,17629,64730.60999999999,1827,346.39956152679196,735415.7004384733,91.87038073569379,0.35,100118.47624850275,0.0,0.0
9625,WESTERN SPIRITS BEVERAGE CO,2843,5855.7,130,1775.5499999999997,57,9.501683074960908,4070.648316925039,69.515998376369,0.35,2746.2333585768624,0.0,0.0
9625,WESTERN SPIRITS BEVERAGE CO,2880,15129.34,966,4650.44,422,24.886377200935605,10454.013622799066,69.09761842088992,0.35,7192.809811078361,0.0,0.0
9625,WESTERN SPIRITS BEVERAGE CO,2975,1144765.48,74252,58128.200000000004,5135,311.0674067854709,1086326.2125932146,94.89508825800849,0.35,89906.56524120842,0.0,0.0
9625,WESTERN SPIRITS BEVERAGE CO,3483,11283.57,743,5707.39,559,30.54254229123435,5545.637457708765,49.14789785244179,0.35,8827.5885266019,0.0,0.0
9625,WESTERN SPIRITS BEVERAGE CO,3740,4658.77,373,831.0799999999999,158,4.447443761053484,3823.242556238947,82.06549274248239,0.35,1285.4268365554667,0.0,0.0
9625,WESTERN SPIRITS BEVERAGE CO,4053,168856.75,12325,32190.43,2237,172.26395421515247,136494.05604578485,80.83423140963262,0.35,49788.75992956177,0.0,0.0
9625,WESTERN SPIRITS BEVERAGE CO,4111,161201.7,162830,15465.04,19576,82.7596569072082,145653.9003430928,90.3550647065712,0.35,23919.691779857243,0.0,0.0
9625,WESTERN SPIRITS BEVERAGE CO,4125,69570.27,70273,10371.84,14016,55.50389264408357,59142.926107355925,85.01178176734965,0.35,16042.067527144744,0.0,0.0
9625,WESTERN SPIRITS BEVERAGE CO,4921,699.65,35,190.44,12,1.0191211313652422,508.19087886863474,72.63501448847778,0.35,294.5524940482542,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,2047,306033.2,8680,27997.44,1104,147.45923003254305,277888.3007699675,90.80331832296872,0.35,43299.84496928083,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,2609,355636.25,14075,23235.13,1283,122.37670228085291,332278.74329771916,93.43219182457334,0.35,35934.6256958167,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,2637,24540.18,582,6611.28,169,34.82083570246248,17894.07916429754,72.91747315748107,0.35,10224.770516465325,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,5346,770845.8,15420,68999.09999999999,1905,363.4101603196021,701483.2898396804,91.00176583172411,0.35,106711.55409279937,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,6455,1827116.12,146684,37611.84,6176,198.0971462572008,1789306.1828537427,97.93062210264681,0.35,58169.13407116491,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,6542,645567.98,90252,26463.43,7133,139.37977943055154,618965.1702205694,95.87916213263387,0.35,40927.399660662384,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,6543,970.92,108,280.32,48,1.47641253495757,689.1235874650423,70.97635103459012,0.35,433.53294236147315,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,6692,364878.24,31808,28329.879999999997,4241,149.21015248945406,336399.1498475105,92.19490585339113,0.35,43813.98484998377,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,8231,145702.9,10710,13349.599999999999,1480,70.31077617247993,132282.98922382752,90.78953763022392,0.35,20646.01657872689,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,8242,262904.79,18821,10866.4,1360,57.232053260070415,251981.15794673993,95.84502357174244,0.35,16805.58777424626,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,11089,120996.52,9156,15249.78,2223,80.31880118202501,105666.42119881797,87.33013246894868,0.35,23584.767386433887,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,11259,143.97,3,31.16,1,0.16411606231905637,112.64588393768095,78.24260883356321,0.35,48.19094778818316,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,11698,227932.18,19082,15640.8,1995,82.37825762258976,212209.0017423774,93.10181727844547,0.35,24189.50501172706,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,11699,55193.5,6700,11030.88,1407,58.09835011277382,44104.52164988723,79.9089053056741,0.35,17059.96669248119,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,12005,740.87,13,1155.3,30,6.084829486431509,-420.51482948643144,-56.75959743091654,0.35,1786.7458915175869,1045.8758915175868,80.45199165519898
9744,FREDERICK WILDMAN & SONS   ,13603,101892.13999999998,5586,6984.0,600,36.78390819115179,94871.35609180883,93.1095922529538,0.35,10801.206012601771,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,13784,3621.5699999999997,143,1157.31,77,6.095415920489959,2458.16458407951,67.87566122094866,0.35,1789.854486031523,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,14126,783.44,56,263.32,29,1.3868755304831168,518.733124469517,66.21223379831473,0.35,407.241346969974,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,14341,183.81,19,142.8,24,0.7521108375854061,40.257889162414585,21.90190368446471,0.35,220.84940128859293,37.03940128859293,1.9494421730838383
9744,FREDERICK WILDMAN & SONS   ,15192,17929.93,1407,1778.05,215,9.364780635635372,16142.515219364366,90.03111121663255,0.35,2749.8688932855925,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,15496,107.94,6,133.76,11,0.7044982187354615,-26.524498218735456,-24.573372446484584,0.35,206.86845879805455,98.92845879805455,16.488076466342424
9744,FREDERICK WILDMAN & SONS   ,15720,439.78,22,479.88,36,2.5274716298353264,-42.62747162983535,-9.692908188147562,0.35,742.1653409689774,302.3853409689774,13.744788225862608
9744,FREDERICK WILDMAN & SONS   ,16129,428012.76,11224,53902.24,2128,283.89677082723784,373826.6232291728,87.34006510207143,0.35,83363.2873397342,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,17741,113.94,6,89.18,7,0.46970059170774864,24.290299408292242,21.31850044610518,0.35,137.922616294935,23.982616294935013,3.997102715822502
9744,FREDERICK WILDMAN & SONS   ,18236,3495.54,46,1654.08,32,8.71184519771196,1832.7481548022881,52.4310451261404,0.35,2558.141300304172,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,18237,2848.8599999999997,114,3850.92,228,20.282343604162406,-1022.3423436041628,-35.88601558532756,0.35,5955.695913237173,3106.8359132371734,27.252946607343628
9744,FREDERICK WILDMAN & SONS   ,18239,1871.76,24,855.44,17,4.50550206515448,1011.8144979348455,54.05685012687767,0.35,1322.9930801002376,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,18246,413.91,9,315.0,10,1.6590680240854543,97.25093197591457,23.49567103377898,0.35,487.16779696013145,73.25779696013143,8.13975521779238
9744,FREDERICK WILDMAN & SONS   ,18886,986.79,21,915.3,30,4.820777658556877,66.66922234144313,6.7561712564419105,0.35,1415.5704271670104,428.78042716701043,20.41811557938145
9744,FREDERICK WILDMAN & SONS   ,18891,4913.3,70,2492.56,56,13.128020933696636,2407.611979066304,49.00193310130266,0.35,3854.904647590302,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,19174,70846.4,5860,8258.22,1119,43.495075358295175,62544.6849246417,88.28209326746554,0.35,12771.869346705067,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,19175,86428.72,7328,13837.5,1875,72.88048820089675,72518.3395117991,83.9053725564825,0.35,21400.585366462918,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,19353,111.92,8,229.92000000000002,24,1.2109616511038974,-119.21096165110391,-106.51444036017148,0.35,355.58609484785217,243.66609484785215,30.45826185598152
9744,FREDERICK WILDMAN & SONS   ,19360,26737.53,2547,4688.33,631,24.692883775747806,22024.50711622425,82.37300571976637,0.35,7250.804436578073,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,19361,167.88,12,114.24,12,0.6016886700683247,53.03831132993167,31.592989831982177,0.35,176.67952103087433,8.799521030874331,0.7332934192395276
9744,FREDERICK WILDMAN & SONS   ,19364,13223.65,935,4535.64,387,23.888683469088733,8664.12131653091,65.51989289289197,0.35,7014.659513029367,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,19368,749.6999999999999,30,359.04,24,1.8910215345004493,388.76897846549946,51.856606437975124,0.35,555.2784946684623,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,19369,2899.77,123,2399.04,168,12.63546207143482,488.0945379285652,16.83218110155513,0.35,3710.2699416483606,810.4999416483606,6.589430419905371
9744,FREDERICK WILDMAN & SONS   ,19518,212.89999999999998,10,371.52,36,1.95675222954993,-160.57675222954992,-75.42355670716296,0.35,574.5796188146921,361.67961881469216,36.16796188146922
9744,FREDERICK WILDMAN & SONS   ,20339,16487.89,211,7240.500000000001,150,38.13486358219281,9209.255136417807,55.854661429799734,0.35,11197.899790126452,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,20743,2533.98,102,1519.2,90,8.00144807044642,1006.7785519295536,39.73111673847282,0.35,2349.5406893391482,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,21084,818.37,63,318.24,36,1.6761327237617618,498.4538672762382,60.90813046375579,0.35,492.1786657288643,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,21233,992534.3200000001,81868,33244.95,4415,175.0972492295864,959114.2727507706,96.6328572649025,0.35,51415.45730650704,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,21529,844.35,65,244.76,29,1.2891221891274787,598.3008778108725,70.85934479906112,0.35,378.5371110601961,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,21593,159.8,20,66.12,12,0.3482462785794611,93.33175372142054,58.40535276684639,0.35,102.2588404285838,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,21729,94042.34,7366,7319.52,897,38.551052646520525,86684.26894735347,92.17578906198365,0.35,11320.109311763877,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,22421,92835.87,7613,17030.160000000003,1953,89.69585365415602,75716.01414634584,81.55900746806795,0.35,26338.239774852555,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,22433,1671.78,22,1499.7,30,7.8987438594316055,164.1812561405683,9.820745321786855,0.35,2319.382682860664,647.6026828606639,29.43648558457563
9744,FREDERICK WILDMAN & SONS   ,22438,849.83,17,34.24,1,0.18033806077678083,815.4096619392233,95.94973841112025,0.35,52.9543662473489,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,22439,607.68,32,159.25,13,0.8387510566209796,447.59124894337896,73.65574791722271,0.35,246.29038624095537,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,22440,439.79999999999995,20,178.32,12,0.9391905081108514,260.5408094918891,59.240747951771056,0.35,275.7833700124782,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,23170,2659.6499999999996,35,1677.12,32,8.833194173187927,973.6968058268118,36.609960176219126,0.35,2593.7741448818274,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,23307,313513.3,24270,20171.14,3047,106.23902661381292,293235.92097338615,93.53221090568923,0.35,31195.96773325202,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,23469,38008.83,3017,2749.1,370,14.479187000042293,35245.25081299996,92.72911271670283,0.35,4251.660287692373,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,23919,135178.82,5618,10254.67,733,54.01014315729647,124870.13985684271,92.37404192227947,0.35,15859.507912549687,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,23997,4117.94,206,2383.2,180,12.552034650795093,1722.1879653492047,41.82158956539446,0.35,3685.7723610012226,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,24030,181.89999999999998,10,399.59999999999997,36,2.1046462934112617,-219.80464629341125,-120.83817828114968,0.35,618.0071481437095,436.10714814370954,43.61071481437095
9744,FREDERICK WILDMAN & SONS   ,24035,725.9200000000001,208,391.44,168,2.0616685312635243,332.41833146873654,45.79269498963198,0.35,605.3871823557901,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,24385,1223.96,4,1047.9,5,5.519166293457612,170.54083370654234,13.933529993344743,0.35,1620.644871220704,396.68487122070405,99.17121780517601
9744,FREDERICK WILDMAN & SONS   ,24387,599.6999999999999,30,174.45999999999998,13,0.9188603412125345,424.32113965878744,70.75556772699474,0.35,269.8136312941731,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,24388,339.83,17,27.2,2,0.14325920715912493,312.48674079284086,91.95384186000085,0.35,42.066552626398654,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,24392,3491.03,97,471.58000000000004,19,2.4837565041213288,3016.966243495879,86.42051897279252,0.35,729.3288561601868,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,24393,593.89,11,223.37999999999997,6,1.1765162387943133,369.3334837612057,62.1888706260765,0.35,345.47156344429885,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,24396,1889.9,10,3232.8399999999997,26,17.026988796775935,-1359.9669887967755,-71.95973272642867,0.35,4999.795367379655,3109.8953673796545,310.98953673796547
9744,FREDERICK WILDMAN & SONS   ,24868,7474.45,655,5303.320000000001,709,27.931963915850385,2143.198036084149,28.673655400519756,0.35,8201.926098332078,727.4760983320784,1.1106505318047
9744,FREDERICK WILDMAN & SONS   ,24971,131548.33,10717,9980.199999999999,1390,52.56454188564333,121515.56545811435,92.37332428174068,0.35,15435.022372131758,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,25423,5082.77,23,1664.96,11,8.769148880575614,3409.0408511194246,67.07053144485043,0.35,2574.9679213547315,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,25425,431.88,12,297.84000000000003,12,1.568688318392418,132.47131168160755,30.67317580846706,0.35,460.6287512590653,28.74875125906533,2.3957292715887775
9744,FREDERICK WILDMAN & SONS   ,25426,2038.9799999999998,102,4638.84,348,24.43222575507482,-2624.2922257550754,-128.70612883672598,0.35,7174.264962700115,5135.284962700115,50.34593100686387
9744,FREDERICK WILDMAN & SONS   ,25427,7936.110000000001,189,4999.22,181,26.330304912280905,2910.5596950877193,36.67489103714187,0.35,7731.6158537112005,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,25428,1245.54,46,733.4000000000001,38,3.8627317106802295,508.27726828931964,40.80778363515581,0.35,1134.2503564779697,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,25628,296.81,19,399.59999999999997,36,2.1046462934112617,-104.89464629341123,-35.34067123527213,0.35,618.0071481437095,321.1971481437095,16.905113060195237
9744,FREDERICK WILDMAN & SONS   ,25629,359.79999999999995,20,159.12,13,0.8380663618808809,199.84193363811906,55.54250518013315,0.35,246.08933286443215,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,25630,17860.1,590,25672.77,981,135.21546602127088,-7947.885466021273,-44.500789279014526,0.35,39704.59302464811,21844.49302464811,37.02456444855612
9744,FREDERICK WILDMAN & SONS   ,25645,46589.01,4299,16036.949999999999,1615,84.46473317097532,30467.59526682903,65.39652863803937,0.35,24802.176512570728,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,25646,227.88,12,148.92000000000002,12,0.784344159196209,78.17565584080377,34.30562394277856,0.35,230.31437562953266,2.434375629532667,0.20286463579438893
9744,FREDERICK WILDMAN & SONS   ,26685,512.91,9,3088.6800000000003,84,16.267714998832577,-2592.037714998833,-505.3591692497384,0.35,4776.842638459742,4263.9326384597425,473.77029316219364
9744,FREDERICK WILDMAN & SONS   ,26688,685.86,14,2672.04,84,14.073321025642214,-2000.253321025642,-291.64163546870236,0.35,4132.482032347141,3446.622032347141,246.1872880247958
9744,FREDERICK WILDMAN & SONS   ,26689,489.90000000000003,10,2672.04,84,14.073321025642214,-2196.213321025642,-448.2982896561833,0.35,4132.482032347141,3642.582032347141,364.25820323471413
9744,FREDERICK WILDMAN & SONS   ,26690,2748.8999999999996,110,2911.87,169,15.336477483472102,-178.30647748347235,-6.486466495087939,0.35,4503.394580743803,1754.4945807438035,15.949950734034577
9744,FREDERICK WILDMAN & SONS   ,26692,1196.81,19,1706.88,42,8.989936599844382,-519.0599365998445,-43.37028739731825,0.35,2639.799902461299,1442.9899024612992,75.94683697164733
9744,FREDERICK WILDMAN & SONS   ,26693,1808.33,67,3002.16,168,15.81202431488377,-1209.6420243148837,-66.89276981053699,0.35,4643.033883561359,2834.7038835613594,42.309013187482975
9744,FREDERICK WILDMAN & SONS   ,26694,538.93,7,930.06,18,4.898516845971167,-396.0285168459712,-73.4842218555232,0.35,1438.3977182245708,899.4677182245708,128.49538831779583
9744,FREDERICK WILDMAN & SONS   ,26695,271.92,8,2234.88,96,11.770850621168572,-1974.7308506211687,-726.2175826056077,0.35,3456.385924032567,3184.465924032567,398.05824050407085
9744,FREDERICK WILDMAN & SONS   ,26696,1478.49,51,1693.8,90,8.921045775225213,-224.23104577522517,-15.166219979521347,0.35,2619.5708396541922,1141.0808396541922,22.374134110866514
9744,FREDERICK WILDMAN & SONS   ,26697,1329.81,19,2745.0,60,14.457592781316102,-1429.6475927813162,-107.50765844604238,0.35,4245.3193735097175,2915.5093735097175,153.44786176366935
9744,FREDERICK WILDMAN & SONS   ,26699,1158.3899999999999,61,2084.88,168,10.980818228746928,-937.4708182287471,-80.92877340349513,0.35,3224.401258813457,2066.011258813457,33.8690370297288
9744,FREDERICK WILDMAN & SONS   ,26701,3149.6299999999997,137,2506.27,169,13.200229894363972,630.1597701056357,20.007422145002298,0.35,3876.108045991329,726.4780459913295,5.302759459790726
9744,FREDERICK WILDMAN & SONS   ,26728,929.38,62,3356.64,336,17.6790288646546,-2444.9390288646546,-263.07205113781816,0.35,5191.26004440716,4261.88004440716,68.74000071624452
9744,FREDERICK WILDMAN & SONS   ,26729,5013.36,264,2084.88,168,10.980818228746928,2917.4991817712526,58.194487963586354,0.35,3224.401258813457,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,26730,269.82,18,1055.02,107,5.556666497684559,-790.7566664976846,-293.0682182557574,0.35,1631.6564099964378,1361.8364099964379,75.65757833313543
9744,FREDERICK WILDMAN & SONS   ,26754,19897.07,793,5820.8,340,30.65747033205274,14045.612529667947,70.59136108818005,0.35,9002.242262049313,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,26774,56766.78,4722,9111.84,984,47.990991697088276,47606.949008302916,83.86409975746892,0.35,14092.047679533982,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,26826,1354.8700000000001,113,572.76,74,3.016659687222809,779.0933403127773,57.50318040201475,0.35,885.8102456726505,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,26876,4079.49,51,1459.35,27,7.686225145870184,2612.4537748541297,64.03873461766374,0.35,2256.978807916723,0.0,0.0
9744,FREDERICK WILDMAN & SONS   ,26885,584502.13,28587,28492.600000000002,2180,150.06717962875308,555859.4628203713,95.09964708261563,0.35,44065.64181481347,0.0,0.0
